,Distance,Gender,Time,Name,Date,Year
243,2000.0,m,316.80000000000001,Archie San Romani Sr,2037-08-26 00:00:00,1937.6666666666667
244,2000.0,m,316.39999999999998,Gunder Hägg,2042-07-21 00:00:00,1942.5833333333333
245,2000.0,m,311.80000000000001,Gunder Hägg,2042-08-23 00:00:00,1942.6666666666667
246,2000.0,m,307.0,Gaston Reiff ,2048-09-29 00:00:00,1948.75
247,2000.0,m,302.19999999999999,István Rózsavölgyi ,2055-10-02 00:00:00,1955.8333333333335
248,2000.0,m,301.60000000000002,Michel Jaz,2062-06-14 00:00:00,1962.5
249,2000.0,m,301.19999999999999,Josef Odložil ,2065-09-08 00:00:00,1965.75
250,2000.0,m,297.80000000000001,Harald Norpoth ,1966-09-10 00:00:00,1966.75
251,2000.0,m,296.19999999999999,FRA ,1966-10-12 00:00:00,1966.8333333333333
252,2000.0,m,291.39999999999998,John Walker ,1976-06-30 00:00:00,1976.5
253,2000.0,m,291.38999999999999,Steve Cram ,1985-08-04 00:00:00,1985.6666666666667
254,2000.0,m,290.81,Saïd Aouita ,1987-07-16 00:00:00,1987.5833333333333
255,2000.0,m,287.88,Noureddine Morceli ,1995-07-03 00:00:00,1995.5833333333333
256,2000.0,m,284.79000000000002,Hicham El Guerrouj,1999-09-07 00:00:00,1999.75
257,3000.0,m,516.79999999999995,Hannes Kolehmainen ,2012-07-12 00:00:00,1912.5833333333333
258,3000.0,m,513.20000000000005,John Zander ,2018-08-07 00:00:00,1918.6666666666667
259,3000.0,m,508.60000000000002,Paavo Nurmi ,2022-08-27 00:00:00,1922.6666666666667
260,3000.0,m,507.60000000000002,Edvin Wide ,2025-06-07 00:00:00,1925.5
261,3000.0,m,505.39999999999998,Paavo Nurmi ,2026-05-24 00:00:00,1926.4166666666667
262,3000.0,m,500.39999999999998,Paavo Nurmi ,2026-07-13 00:00:00,1926.5833333333333
263,3000.0,m,498.80000000000001,Janusz Kusociski,2032-06-19 00:00:00,1932.5
264,3000.0,m,498.39999999999998,Henry Nielsen ,2034-07-24 00:00:00,1934.5833333333333
265,3000.0,m,494.80000000000001,Gunnar Höckert,2036-09-16 00:00:00,1936.75
266,3000.0,m,489.0,Henry Kälarne ,2040-08-14 00:00:00,1940.6666666666667
267,3000.0,m,481.19999999999999,Gunder Hägg,2042-08-28 00:00:00,1942.6666666666667
268,3000.0,m,478.80000000000001,Gaston Reiff ,2049-08-12 00:00:00,1949.6666666666665
269,3000.0,m,475.60000000000002,Sándor Iharos ,2055-05-14 00:00:00,1955.4166666666665
270,3000.0,m,475.60000000000002,Gordon Pirie ,2056-06-22 00:00:00,1956.5
271,3000.0,m,472.80000000000001,Gordon Pirie ,2056-09-04 00:00:00,1956.75
272,3000.0,m,469.19999999999999,FRA ,2062-06-27 00:00:00,1962.5
273,3000.0,m,469.0,Michel Jaz,2065-06-23 00:00:00,1965.5
274,3000.0,m,466.0,Siegfried Herrmann ,2065-08-05 00:00:00,1965.6666666666665
275,3000.0,m,459.60000000000002,Kipchoge Keino ,2065-08-27 00:00:00,1965.6666666666665
276,3000.0,m,457.60000000000002,Emiel Puttemans ,1972-09-14 00:00:00,1972.75
277,3000.0,m,455.19999999999999,Brendan Foster ,1974-08-03 00:00:00,1974.6666666666667
278,3000.0,m,452.10000000000002,Henry Rono ,1978-06-27 00:00:00,1978.5
279,3000.0,m,449.44999999999999,Saïd Aouita ,1989-08-20 00:00:00,1989.6666666666667
280,3000.0,m,448.95999999999998,Moses Kiptanui ,1992-08-16 00:00:00,1992.6666666666667
281,3000.0,m,445.11000000000001,Noureddine Morceli ,1994-08-02 00:00:00,1994.6666666666667
282,3000.0,m,440.67000000000002,Daniel Komen ,1996-09-01 00:00:00,1996.75
283,5000.0,m,876.60000000000002,Hannes Kolehmainen ,2012-07-10 00:00:00,1912.5833333333333
284,5000.0,m,875.39999999999998,Paavo Nurmi ,2022-09-12 00:00:00,1922.75
285,5000.0,m,868.20000000000005,Paavo Nurmi ,2024-06-19 00:00:00,1924.5
286,5000.0,m,857.0,Lauri Lehtinen ,2032-06-19 00:00:00,1932.5
287,5000.0,m,848.79999999999995,Taisto Mäki ,2039-06-16 00:00:00,1939.5
288,5000.0,m,838.20000000000005,Gunder Hägg,2042-09-20 00:00:00,1942.75
289,5000.0,m,837.20000000000005,Emil Zátopek ,2054-05-30 00:00:00,1954.4166666666665
290,5000.0,m,836.60000000000002,Vladimir Kuts ,2054-08-29 00:00:00,1954.6666666666665
291,5000.0,m,831.60000000000002,Chris Chatawa,2054-10-13 00:00:00,1954.8333333333335
292,5000.0,m,831.20000000000005,Vladimir Kuts ,2054-10-23 00:00:00,1954.8333333333335
293,5000.0,m,830.79999999999995,Sándor Iharos ,2055-09-10 00:00:00,1955.75
294,5000.0,m,826.79999999999995,Vladimir Kuts ,2055-09-18 00:00:00,1955.75
295,5000.0,m,820.60000000000002,Sándor Iharos ,2055-10-23 00:00:00,1955.8333333333335
296,5000.0,m,816.79999999999995,Gordon Pirie ,2056-06-19 00:00:00,1956.5
297,5000.0,m,815.0,Vladimir Kuts ,2057-10-13 00:00:00,1957.8333333333335
298,5000.0,m,814.79999999999995,Ron Clarke ,2065-01-16 00:00:00,1965.0833333333335
299,5000.0,m,813.60000000000002,Ron Clarke ,2065-02-01 00:00:00,1965.1666666666665
300,5000.0,m,805.79999999999995,Ron Clarke ,2065-06-04 00:00:00,1965.5
301,5000.0,m,804.20000000000005,Kipchoge Keino ,2065-11-30 00:00:00,1965.9166666666665
302,5000.0,m,796.60000000000002,Ron Clarke ,1966-07-05 00:00:00,1966.5833333333333
303,5000.0,m,796.39999999999998,Lasse Viren ,1972-09-14 00:00:00,1972.75
304,5000.0,m,793.0,Emiel Puttemans ,1972-09-20 00:00:00,1972.75
305,5000.0,m,792.89999999999998,Dick Quax ,1977-07-05 00:00:00,1977.5833333333333
306,5000.0,m,788.39999999999998,Henry Rono ,1978-04-08 00:00:00,1978.3333333333333
